-1.164021321936139053e+00, 4.074590524547885284e-01, -8.303229698738883169e-01
-1.155442629558903533e+00, 3.844056932254499848e-01, -8.121129988422169932e-01
-1.146863937181668014e+00, 3.615230996200325952e-01, -7.941718047548220749e-01
-1.138285244804432494e+00, 3.388112716385361378e-01, -7.764973892701106939e-01
-1.129706552427196975e+00, 3.162702092809605570e-01, -7.590877540464896489e-01
-1.121127860049961678e+00, 2.938999125473061302e-01, -7.419409007423658498e-01
-1.112549167672726158e+00, 2.717003814375728576e-01, -7.250548310161462062e-01
-1.103970475295490639e+00, 2.496716159517604616e-01, -7.084275465262371840e-01
-1.095391782918255119e+00, 2.278136160898691920e-01, -6.920570489310461371e-01
-1.086813090541019600e+00, 2.061263818518988544e-01, -6.759413398889797531e-01
-1.078234398163784080e+00, 1.846099132378494490e-01, -6.600784210584447198e-01
-1.069655705786548783e+00, 1.632642102477211699e-01, -6.444662940978481691e-01
-1.061077013409313263e+00, 1.420892728815139894e-01, -6.291029606655968998e-01
-1.052498321032077744e+00, 1.210851011392277410e-01, -6.139864224200977105e-01
-1.043919628654842224e+00, 1.002516950208626051e-01, -5.991146810197575112e-01
-1.035340936277606705e+00, 7.958905452641840128e-02, -5.844857381229831006e-01
-1.026762243900371407e+00, 5.909717965589531691e-02, -5.700975953881814995e-01
-1.018183551523135888e+00, 3.877607040929316462e-02, -5.559482544737595067e-01
-1.009604859145900368e+00, 1.862572678661212483e-02, -5.420357170381238099e-01
-1.001026166768664849e+00, -1.353851212147987211e-03, -5.283579847396815410e-01
-9.924474743914294406e-01, -2.116266358698698155e-02, -5.149130592368393877e-01
-9.838687820141939211e-01, -4.080071033790504814e-02, -5.016989421880043709e-01
-9.752900896369584016e-01, -6.026799146490199877e-02, -4.887136352515830673e-01
-9.667113972597229932e-01, -7.956450696797782995e-02, -4.759551400859826642e-01
-9.581327048824874737e-01, -9.869025684713272906e-02, -4.634214583496099049e-01
-9.495540125052520652e-01, -1.176452411023667100e-01, -4.511105917008715882e-01
-9.409753201280165458e-01, -1.364294597336795645e-01, -4.390205417981746794e-01
-9.323966277507810263e-01, -1.550429127410714869e-01, -4.271493102999259772e-01
-9.238179353735456178e-01, -1.734856001245423107e-01, -4.154948988645323915e-01
-9.152392429963100984e-01, -1.917575218840920082e-01, -4.040553091504007210e-01
-9.066605506190745789e-01, -2.098586780197207735e-01, -3.928285428159378756e-01
-8.980818582418391705e-01, -2.277890685314286068e-01, -3.818126015195507650e-01
-8.895031658646036510e-01, -2.455486934192153414e-01, -3.710054869196461880e-01
-8.809244734873682425e-01, -2.631375526830809219e-01, -3.604052006746311099e-01
-8.723457811101327231e-01, -2.805556463230256536e-01, -3.500097444429122184e-01
-8.637670887328972036e-01, -2.978029743390491757e-01, -3.398171198828965345e-01
-8.551883963556616841e-01, -3.148795367311519322e-01, -3.298253286529908568e-01
-8.466097039784261646e-01, -3.317853334993334236e-01, -3.200323724116020396e-01
-8.380310116011907562e-01, -3.485203646435940383e-01, -3.104362528171369928e-01
-8.294523192239552367e-01, -3.650846301639336100e-01, -3.010349715280025706e-01
-8.208736268467197172e-01, -3.814781300603520275e-01, -2.918265302026056274e-01
-8.122949344694843088e-01, -3.977008643328495685e-01, -2.828089304993530173e-01
-8.037162420922487893e-01, -4.137528329814259553e-01, -2.739801740766516502e-01
-7.951375497150132698e-01, -4.296340360060814101e-01, -2.653382625929083249e-01
-7.865588573377778614e-01, -4.453444734068157662e-01, -2.568811977065300067e-01
-7.779801649605423419e-01, -4.608841451836292458e-01, -2.486069810759234389e-01
-7.694014725833069335e-01, -4.762530513365215157e-01, -2.405136143594955589e-01
-7.608227802060714140e-01, -4.914511918654929090e-01, -2.325990992156532489e-01
-7.522440878288358945e-01, -5.064785667705431482e-01, -2.248614373028033075e-01
-7.436653954516004861e-01, -5.213351760516724553e-01, -2.172986302793526170e-01
-7.350867030743649666e-01, -5.360210197088806083e-01, -2.099086798037081147e-01
-7.265080106971294471e-01, -5.505360977421679403e-01, -2.026895875342765718e-01
-7.179293183198940387e-01, -5.648804101515341181e-01, -1.956393551294649258e-01
-7.093506259426585192e-01, -5.790539569369792527e-01, -1.887559842476800032e-01
-7.007719335654231108e-01, -5.930567380985034553e-01, -1.820374765473286860e-01
-6.921932411881875913e-01, -6.068887536361065038e-01, -1.754818336868178008e-01
-6.836145488109520718e-01, -6.205500035497886202e-01, -1.690870573245542852e-01
-6.750358564337166634e-01, -6.340404878395496935e-01, -1.628511491189449656e-01
-6.664571640564811439e-01, -6.473602065053897237e-01, -1.567721107283966686e-01
-6.578784716792456244e-01, -6.605091595473087107e-01, -1.508479438113163318e-01
-6.492997793020102160e-01, -6.734873469653067657e-01, -1.450766500261107816e-01
-6.407210869247746965e-01, -6.862947687593836665e-01, -1.394562310311868725e-01
-6.321423945475392880e-01, -6.989314249295395243e-01, -1.339846884849514863e-01
-6.235637021703037686e-01, -7.113973154757745609e-01, -1.286600240458115052e-01
-6.149850097930682491e-01, -7.236924403980884435e-01, -1.234802393721737557e-01
-6.064063174158328406e-01, -7.358167996964811719e-01, -1.184433361224451337e-01
-5.978276250385973212e-01, -7.477703933709530792e-01, -1.135473159550325073e-01
-5.892489326613618017e-01, -7.595532214215039435e-01, -1.087901805283427170e-01
-5.806702402841263932e-01, -7.711652838481337646e-01, -1.041699315007826449e-01
-5.720915479068908738e-01, -7.826065806508424316e-01, -9.968457053075914509e-02
-5.635128555296554653e-01, -7.938771118296301665e-01, -9.533209927667911365e-02
-5.549341631524199459e-01, -8.049768773844968583e-01, -9.111051939694937707e-02
-5.463554707751844264e-01, -8.159058773154426181e-01, -8.701783254997681738e-02
-5.377767783979490179e-01, -8.266641116224671126e-01, -8.305204039416828887e-02
-5.291980860207134985e-01, -8.372515803055707861e-01, -7.921114458793068747e-02
-5.206193936434779790e-01, -8.476682833647533055e-01, -7.549314678967085357e-02
-5.120407012662425705e-01, -8.579142208000148928e-01, -7.189604865779565535e-02
-5.034620088890070511e-01, -8.679893926113555480e-01, -6.841785185071196096e-02
-4.948833165117715871e-01, -8.778937987987750491e-01, -6.505655802682665245e-02
-4.863046241345361231e-01, -8.876274393622736181e-01, -6.181016884454656329e-02
-4.777259317573006592e-01, -8.971903143018510329e-01, -5.867668596227857553e-02
-4.691472393800651397e-01, -9.065824236175074047e-01, -5.565411103842956425e-02
-4.605685470028296757e-01, -9.158037673092427333e-01, -5.274044573140637682e-02
-4.519898546255942118e-01, -9.248543453770572409e-01, -4.993369169961588833e-02
-4.434111622483587478e-01, -9.337341578209505943e-01, -4.723185060146495307e-02
-4.348324698711232283e-01, -9.424432046409227937e-01, -4.463292409536045308e-02
-4.262537774938877644e-01, -9.509814858369741719e-01, -4.213491383970924958e-02
-4.176750851166523004e-01, -9.593490014091045071e-01, -3.973582149291820381e-02
-4.090963927394168365e-01, -9.675457513573135770e-01, -3.743364871339417699e-02
-4.005177003621813170e-01, -9.755717356816019370e-01, -3.522639715954405115e-02
-3.919390079849458530e-01, -9.834269543819692538e-01, -3.311206848977466671e-02
-3.833603156077103891e-01, -9.911114074584153055e-01, -3.108866436249291265e-02
-3.747816232304749251e-01, -9.986250949109405362e-01, -2.915418643610564672e-02
-3.662029308532394056e-01, -1.005968016739544613e+00, -2.730663636901972668e-02
-3.576242384760039417e-01, -1.013140172944227757e+00, -2.554401581964202764e-02
-3.490455460987684777e-01, -1.020141563524989747e+00, -2.386432644637941081e-02
-3.404668537215330137e-01, -1.026972188481830806e+00, -2.226556990763874436e-02
-3.318881613442974943e-01, -1.033632047814750710e+00, -2.074574786182688951e-02
-3.233094689670620303e-01, -1.040121141523749904e+00, -1.930286196735071444e-02
-3.147307765898265663e-01, -1.046439469608827721e+00, -1.793491388261708036e-02
-3.061520842125911024e-01, -1.052587032069984829e+00, -1.663990526603286238e-02
-2.975733918353555829e-01, -1.058563828907220561e+00, -1.541583777600491825e-02
-2.889946994581201190e-01, -1.064369860120535582e+00, -1.426071307094010920e-02
-2.804160070808846550e-01, -1.070005125709929450e+00, -1.317253280924531381e-02
-2.718373147036491910e-01, -1.075469625675402163e+00, -1.214929864932738808e-02
-2.632586223264136716e-01, -1.080763360016954167e+00, -1.118901224959320019e-02
-2.546799299491782076e-01, -1.085886328734584794e+00, -1.028967526844961830e-02
-2.461012375719427436e-01, -1.090838531828294489e+00, -9.449289364303501901e-03
-2.375225451947072519e-01, -1.095619969298083474e+00, -8.665856195561719155e-03
-2.289438528174717880e-01, -1.100230641143951082e+00, -7.937377420631136493e-03
-2.203651604402362962e-01, -1.104670547365897759e+00, -7.261854697918618609e-03
-2.117864680630008600e-01, -1.108939687963923282e+00, -6.637289685831031932e-03
-2.032077756857653683e-01, -1.113038062938028094e+00, -6.061684042775241157e-03
-1.946290833085299044e-01, -1.116965672288211753e+00, -5.533039427158110111e-03
-1.860503909312944126e-01, -1.120722516014474257e+00, -5.049357497386507826e-03
-1.774716985540589487e-01, -1.124308594116815829e+00, -4.608639911867297261e-03
-1.688930061768234570e-01, -1.127723906595236247e+00, -4.208888329007344845e-03
-1.603143137995879930e-01, -1.130968453449735733e+00, -3.848104407213515273e-03
-1.517356214223525013e-01, -1.134042234680314287e+00, -3.524289804892674106e-03
-1.431569290451170373e-01, -1.136945250286971687e+00, -3.235446180451686908e-03
-1.345782366678815456e-01, -1.139677500269708155e+00, -2.979575192297420540e-03
-1.259995442906460816e-01, -1.142238984628523468e+00, -2.754678498836738397e-03
-1.174208519134105899e-01, -1.144629703363417850e+00, -2.558757758476507341e-03
-1.088421595361751121e-01, -1.146849656474391077e+00, -2.389814629623592500e-03
-1.002634671589396342e-01, -1.148898843961443594e+00, -2.245850770684859003e-03
-9.168477478170415640e-02, -1.150777265824574735e+00, -2.124867840067172844e-03
-8.310608240446867856e-02, -1.152484922063785167e+00, -2.024867496177399154e-03
-7.452739002723320072e-02, -1.154021812679074221e+00, -1.943851397422403059e-03
-6.594869764999772288e-02, -1.155387937670442344e+00, -1.879821202209051205e-03
-5.737000527276224504e-02, -1.156583297037889757e+00, -1.830778568944207638e-03
-4.879131289552676720e-02, -1.157607890781415794e+00, -1.794725156034739002e-03
-4.021262051829128936e-02, -1.158461718901020898e+00, -1.769662621887509992e-03
-3.163392814105581152e-02, -1.159144781396705071e+00, -1.753592624909386388e-03
-2.305523576382033368e-02, -1.159657078268468089e+00, -1.744516823507233751e-03
-1.447654338658485758e-02, -1.159998609516310397e+00, -1.740436876087917209e-03
-5.897851009349378004e-03, -1.160169375140231329e+00, -1.739354441058302758e-03
2.680841367886099835e-03, -1.160169375140231329e+00, -1.739271176825255309e-03
1.125953374512138859e-02, -1.159998609516310397e+00, -1.738188741795640858e-03
1.983822612235705551e-02, -1.159657078268468311e+00, -1.734108794376324749e-03
2.841691849959272070e-02, -1.159144781396705071e+00, -1.725032992974171678e-03
3.699561087682801119e-02, -1.158461718901020898e+00, -1.708962995996048725e-03
4.557430325406329474e-02, -1.157607890781415794e+00, -1.683900461848820583e-03
5.415299563129896687e-02, -1.156583297037889757e+00, -1.647847048939351296e-03
6.273168800853463900e-02, -1.155387937670442344e+00, -1.598804415674506861e-03
7.131038038576992255e-02, -1.154021812679074221e+00, -1.534774220461156309e-03
7.988907276300520610e-02, -1.152484922063785167e+00, -1.453758121706163033e-03
8.846776514024087823e-02, -1.150777265824574958e+00, -1.353757777816387824e-03
9.704645751747655036e-02, -1.148898843961443594e+00, -1.232774847198698847e-03
1.056251498947118339e-01, -1.146849656474391299e+00, -1.088810988259969036e-03
1.142038422719471175e-01, -1.144629703363417850e+00, -9.198678594070585322e-04
1.227825346491827896e-01, -1.142238984628523468e+00, -7.239471190468241149e-04
1.313612270264184478e-01, -1.139677500269708155e+00, -4.990504255861377431e-04
1.399399194036537453e-01, -1.136945250286971687e+00, -2.431794374318769320e-04
1.485186117808890427e-01, -1.134042234680314287e+00, 4.566418700910239908e-05
1.570973041581247009e-01, -1.130968453449735955e+00, 3.694787893299490201e-04
1.656759965353603592e-01, -1.127723906595236247e+00, 7.302627111237864526e-04
1.742546889125956566e-01, -1.124308594116815829e+00, 1.130014293983730087e-03
1.828333812898309541e-01, -1.120722516014474257e+00, 1.570731879502929376e-03
1.914120736670666123e-01, -1.116965672288211753e+00, 2.054413809274541636e-03
1.999907660443022706e-01, -1.113038062938028094e+00, 2.583058424891682657e-03
2.085694584215375680e-01, -1.108939687963923504e+00, 3.158664067947460855e-03
2.171481507987728932e-01, -1.104670547365897759e+00, 3.783229080035031919e-03
2.257268431760085514e-01, -1.100230641143951082e+00, 4.458751802747563248e-03
2.343055355532442097e-01, -1.095619969298083474e+00, 5.187230577678161522e-03
2.428842279304795071e-01, -1.090838531828294711e+00, 5.970663746419925186e-03
2.514629203077147768e-01, -1.085886328734585016e+00, 6.811049650566020769e-03
2.600416126849504628e-01, -1.080763360016954167e+00, 7.710386631709622608e-03
2.686203050621861488e-01, -1.075469625675402163e+00, 8.670673031443830447e-03
2.771989974394213907e-01, -1.070005125709929450e+00, 9.693907191361731887e-03
2.857776898166566881e-01, -1.064369860120535805e+00, 1.078208745305650300e-02
2.943563821938923741e-01, -1.058563828907220783e+00, 1.193721215812132939e-02
3.029350745711280601e-01, -1.052587032069984829e+00, 1.316127964814930128e-02
3.115137669483633021e-01, -1.046439469608827944e+00, 1.445628826473349324e-02
3.200924593255985995e-01, -1.040121141523750126e+00, 1.582423634946709609e-02
3.286711517028342855e-01, -1.033632047814750932e+00, 1.726712224394329892e-02
3.372498440800699715e-01, -1.026972188481830806e+00, 1.878694428975518846e-02
3.458285364573052134e-01, -1.020141563524989969e+00, 2.038570082849581674e-02
3.544072288345405108e-01, -1.013140172944227979e+00, 2.206539020175839888e-02
3.629859212117761968e-01, -1.005968016739544835e+00, 2.382801075113613262e-02
3.715646135890118829e-01, -9.986250949109405362e-01, 2.567556081822209083e-02
3.801433059662471248e-01, -9.911114074584155276e-01, 2.761003874460931859e-02
3.887219983434824222e-01, -9.834269543819695869e-01, 2.963344287189102408e-02
3.973006907207181082e-01, -9.755717356816021590e-01, 3.174777154166043974e-02
4.058793830979537942e-01, -9.675457513573135770e-01, 3.395502309551062109e-02
4.144580754751890361e-01, -9.593490014091045071e-01, 3.625719587503459240e-02
4.230367678524243336e-01, -9.509814858369745050e-01, 3.865628822182558266e-02
4.316154602296600196e-01, -9.424432046409230157e-01, 4.115429847747684167e-02
4.401941526068957056e-01, -9.337341578209505943e-01, 4.375322498358139023e-02
4.487728449841309475e-01, -9.248543453770574629e-01, 4.645506608173225610e-02
4.573515373613662449e-01, -9.158037673092431774e-01, 4.926182011352268214e-02
4.659302297386019309e-01, -9.065824236175075157e-01, 5.217548542054593202e-02
4.745089221158376169e-01, -8.971903143018510329e-01, 5.519806034439501269e-02
4.830876144930728588e-01, -8.876274393622737291e-01, 5.833154322666293107e-02
4.916663068703081563e-01, -8.778937987987753822e-01, 6.157793240894293696e-02
5.002449992475438423e-01, -8.679893926113556590e-01, 6.493922623282832873e-02
5.088236916247794728e-01, -8.579142208000148928e-01, 6.841742303991209251e-02
5.174023840020147702e-01, -8.476682833647535276e-01, 7.201452117178722134e-02
5.259810763792500676e-01, -8.372515803055712302e-01, 7.573251897004695810e-02
5.345597687564856981e-01, -8.266641116224673347e-01, 7.957341477628464277e-02
5.431384611337214396e-01, -8.159058773154426181e-01, 8.353920693209325454e-02
5.517171535109567371e-01, -8.049768773844970804e-01, 8.763189377906571709e-02
5.602958458881920345e-01, -7.938771118296306106e-01, 9.185347365879534265e-02
5.688745382654276650e-01, -7.826065806508426537e-01, 9.620594491287549899e-02
5.774532306426632955e-01, -7.711652838481337646e-01, 1.006913058828990820e-01
5.860319230198985929e-01, -7.595532214215041655e-01, 1.053115549104590570e-01
5.946106153971338903e-01, -7.477703933709536344e-01, 1.100686903371487224e-01
6.031893077743695208e-01, -7.358167996964816160e-01, 1.149647105045614598e-01
6.117680001516052624e-01, -7.236924403980884435e-01, 1.200016137542901928e-01
6.203466925288405598e-01, -7.113973154757747830e-01, 1.251813984279278313e-01
6.289253849060758572e-01, -6.989314249295401904e-01, 1.305060628670676737e-01
6.375040772833114877e-01, -6.862947687593839996e-01, 1.359776054133031709e-01
6.460827696605471182e-01, -6.734873469653067657e-01, 1.415980244082272188e-01
6.546614620377824156e-01, -6.605091595473090438e-01, 1.473693181934326302e-01
6.632401544150177131e-01, -6.473602065053902788e-01, 1.532934851105128560e-01
6.718188467922533436e-01, -6.340404878395499155e-01, 1.593725235010612640e-01
6.803975391694890851e-01, -6.205500035497886202e-01, 1.656084317066707778e-01
6.889762315467243825e-01, -6.068887536361068369e-01, 1.720032080689341270e-01
6.975549239239596799e-01, -5.930567380985041215e-01, 1.785588509294448456e-01
7.061336163011953104e-01, -5.790539569369795858e-01, 1.852773586297963293e-01
7.147123086784309409e-01, -5.648804101515341181e-01, 1.921607295115814185e-01
7.232910010556662384e-01, -5.505360977421682733e-01, 1.992109619163928980e-01
7.318696934329015358e-01, -5.360210197088812745e-01, 2.064300541858242466e-01
7.404483858101371663e-01, -5.213351760516727884e-01, 2.138200046614689431e-01
7.490270781873729078e-01, -5.064785667705431482e-01, 2.213828116849197725e-01
7.576057705646082052e-01, -4.914511918654931866e-01, 2.291204735977695195e-01
7.661844629418435026e-01, -4.762530513365221818e-01, 2.370349887416116907e-01
7.747631553190791331e-01, -4.608841451836295233e-01, 2.451283554580397372e-01
7.833418476963147636e-01, -4.453444734068157662e-01, 2.534025720886464716e-01
7.919205400735500611e-01, -4.296340360060817987e-01, 2.618596369750246233e-01
8.004992324507853585e-01, -4.137528329814267325e-01, 2.705015484587677266e-01
8.090779248280209890e-01, -3.977008643328499571e-01, 2.793303048814693157e-01
8.176566172052567305e-01, -3.814781300603520275e-01, 2.883479045847221478e-01
8.262353095824920279e-01, -3.650846301639338876e-01, 2.975563459101188135e-01
8.348140019597273254e-01, -3.485203646435947600e-01, 3.069576271992530692e-01
8.433926943369629559e-01, -3.317853334993338121e-01, 3.165537467937183380e-01
8.519713867141985864e-01, -3.148795367311519322e-01, 3.263467030351073217e-01
8.605500790914337728e-01, -2.978029743390495643e-01, 3.363384942650127774e-01
8.691287714686690702e-01, -2.805556463230263753e-01, 3.465311188250282393e-01
8.777074638459048117e-01, -2.631375526830813105e-01, 3.569265750567472972e-01
8.862861562231404422e-01, -2.455486934192153414e-01, 3.675268613017627084e-01
8.948648486003757396e-01, -2.277890685314289954e-01, 3.783339759016670634e-01
9.034435409776110371e-01, -2.098586780197215229e-01, 3.893499171980538964e-01
9.120222333548466676e-01, -1.917575218840923967e-01, 4.005766835325169084e-01
9.206009257320822980e-01, -1.734856001245423107e-01, 4.120162732466488564e-01
9.291796181093175955e-01, -1.550429127410718755e-01, 4.236706846820422201e-01
9.377583104865528929e-01, -1.364294597336803139e-01, 4.355419161802906447e-01
9.463370028637886344e-01, -1.176452411023670847e-01, 4.476319660829878311e-01
9.549156952410242649e-01, -9.869025684713272906e-02, 4.599428327317263698e-01
9.634943876182595623e-01, -7.956450696797839894e-02, 4.724765144680988516e-01
9.720730799954948598e-01, -6.026799146490274817e-02, 4.852350096336990326e-01
9.806517723727304903e-01, -4.080071033790542284e-02, 4.982203165701205028e-01
9.892304647499661208e-01, -2.116266358698698155e-02, 5.114344336189559082e-01
9.978091571272014182e-01, -1.353851212148364513e-03, 5.248793591217977283e-01
1.006387849504436716e+00, 1.862572678661118114e-02, 5.385570914202397752e-01
1.014966541881672457e+00, 3.877607040929278298e-02, 5.524696288558756940e-01
1.023545234258907977e+00, 5.909717965589531691e-02, 5.666189697702980199e-01
1.032123926636143274e+00, 7.958905452641802658e-02, 5.810071125050992880e-01
1.040702619013378571e+00, 1.002516950208616614e-01, 5.956360554018733655e-01
1.049281311390614313e+00, 1.210851011392273524e-01, 6.105077968022138979e-01
1.057860003767850055e+00, 1.420892728815139894e-01, 6.256243350477134202e-01
1.066438696145085352e+00, 1.632642102477207813e-01, 6.409876684799642454e-01
1.075017388522320649e+00, 1.846099132378485053e-01, 6.565997954405604631e-01
1.083596080899556169e+00, 2.061263818518982993e-01, 6.724627142710957184e-01
1.092174773276791910e+00, 2.278136160898691920e-01, 6.885784233131624354e-01
1.100753465654027208e+00, 2.496716159517599065e-01, 7.049489209083532604e-01
1.109332158031262505e+00, 2.717003814375719140e-01, 7.215762053982616164e-01
1.117910850408498247e+00, 2.938999125473057972e-01, 7.384622751244818151e-01
1.126489542785733766e+00, 3.162702092809605570e-01, 7.556091284286060583e-01
1.135068235162969064e+00, 3.388112716385355827e-01, 7.730187636522266592e-01
1.143646927540204361e+00, 3.615230996200314850e-01, 7.906931791369377072e-01
1.152225619917440103e+00, 3.844056932254495962e-01, 8.086343732243328475e-01
1.160804312294675622e+00, 4.074590524547885284e-01, 8.268443442560046153e-01
1.169383004671910919e+00, 4.306831773080475601e-01, 8.453250905735453236e-01
1.177961697049146217e+00, 4.540780677852277458e-01, 8.640786105185489507e-01
1.186540389426381958e+00, 4.776437238863298074e-01, 8.831069024326093642e-01
1.195119081803617700e+00, 5.013801456113530230e-01, 9.024119646573189879e-01
1.203697774180852997e+00, 5.252873329602961716e-01, 9.219957955342700240e-01
1.212276466558088295e+00, 5.493652859331600302e-01, 9.418603934050563398e-01
1.220855158935323814e+00, 5.736140045299465973e-01, 9.620077566112721357e-01
1.229433851312559556e+00, 5.980334887506538744e-01, 9.824398834945096137e-01
1.238012543689794853e+00, 6.226237385952810843e-01, 1.003158772396360865e+00
1.246591236067030151e+00, 6.473847540638291154e-01, 1.024166421658420090e+00
1.255169928444265892e+00, 6.723165351562997438e-01, 1.045464829622281488e+00
1.263748620821501412e+00, 6.974190818726910823e-01, 1.067055994629537041e+00
1.272327313198736709e+00, 7.226923942130023537e-01, 1.088941915021778728e+00
1.280906005575972006e+00, 7.481364721772344462e-01, 1.111124589140601193e+00
1.289484697953207748e+00, 7.737513157653891360e-01, 1.133606015327598193e+00
1.298063390330443267e+00, 7.995369249774646470e-01, 1.156388191924361930e+00
1.306642082707678565e+00, 8.254932998134600908e-01, 1.179473117272484384e+00
1.315220775084913862e+00, 8.516204402733762446e-01, 1.202862789713559977e+00
1.323799467462149604e+00, 8.779183463572149959e-01, 1.226559207589182687e+00
1.332378159839385345e+00, 9.043870180649745683e-01, 1.250564369240944940e+00
1.340956852216620643e+00, 9.310264553966540735e-01, 1.274880273010438270e+00
1.349535544593855940e+00, 9.578366583522547328e-01, 1.299508917239257322e+00
1.358114236971091460e+00, 9.848176269317772125e-01, 1.324452300268995852e+00
1.366692929348327201e+00, 1.011969361135220735e+00, 1.349712420441246508e+00
1.375271621725562499e+00, 1.039291860962584524e+00, 1.375291276097601045e+00
1.383850314102797796e+00, 1.066785126413869245e+00, 1.401190865579653444e+00
1.392429006480033538e+00, 1.094449157489076230e+00, 1.427413187228998348e+00
